id,tweet_id,inbound_text,outbound_text,intent
1761,101761,Need help ASAP! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1762,101762,"Hey @AppleSupport, How do I check if my MacBook Pro is still covered under the standard one-year warranty?",You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1763,101763,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1764,101764,Can someone assist me? Does Apple offer trade-in value for an MacBook Air X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1765,101765,Help please! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1766,101766,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1767,101767,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1768,101768,Question for @AppleSupport: How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1769,101769,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1770,101770,@AppleSupport How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1771,101771,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1772,101772,@AppleSupport How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1773,101773,Need help ASAP! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1774,101774,Help please! Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1775,101775,"Hey @AppleSupport, Can I return an Apple Watch bought online to a physical Apple Store within 14 days?","Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1776,101776,Does Apple offer trade-in value for an iPhone 14 Pro Max X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1777,101777,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1778,101778,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1779,101779,Can someone assist me? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1780,101780,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1781,101781,Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1782,101782,Need help ASAP! Does Apple offer trade-in value for an iPhone 15 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1783,101783,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1784,101784,Need help ASAP! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1785,101785,"Hey @AppleSupport, Does Apple offer trade-in value for an MacBook Air X in good condition with minor scratches?",Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1786,101786,Can someone assist me? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1787,101787,Need help ASAP! Does Apple offer trade-in value for an iPhone 14 Pro Max X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1788,101788,Question for @AppleSupport: How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1789,101789,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1790,101790,Need help ASAP! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1791,101791,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1792,101792,Can someone assist me? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1793,101793,Need help ASAP! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1794,101794,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1795,101795,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1796,101796,Help please! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1797,101797,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1798,101798,Can someone assist me? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1799,101799,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1800,101800,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 15 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1801,101801,Question for @AppleSupport: Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1802,101802,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1803,101803,"Hey @AppleSupport, How do I check if my MacBook Pro is still covered under the standard one-year warranty?",You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1804,101804,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 11 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1805,101805,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1806,101806,Does Apple offer trade-in value for an MacBook Pro M2 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1807,101807,Anyone having this issue? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1808,101808,Anyone having this issue? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1809,101809,Can someone assist me? Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1810,101810,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1811,101811,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1812,101812,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1813,101813,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1814,101814,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1815,101815,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1816,101816,Can someone assist me? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1817,101817,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1818,101818,Need help ASAP! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1819,101819,Need help ASAP! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1820,101820,Anyone having this issue? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1821,101821,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1822,101822,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1823,101823,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1824,101824,Question for @AppleSupport: Does Apple offer trade-in value for an MacBook Pro M2 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1825,101825,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1826,101826,@AppleSupport Does Apple offer trade-in value for an iPhone 13 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1827,101827,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1828,101828,Does Apple offer trade-in value for an iPad Pro X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1829,101829,"Hey @AppleSupport, Does Apple offer trade-in value for an Apple Watch Series 8 X in good condition with minor scratches?",Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1830,101830,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1831,101831,Question for @AppleSupport: How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1832,101832,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1833,101833,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1834,101834,Question for @AppleSupport: How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1835,101835,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1836,101836,Need help ASAP! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1837,101837,Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1838,101838,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1839,101839,How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1840,101840,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1841,101841,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1842,101842,Does Apple offer trade-in value for an iPhone 14 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1843,101843,Can someone assist me? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1844,101844,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1845,101845,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 14 Pro Max X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1846,101846,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1847,101847,Does Apple offer trade-in value for an Apple Watch Series 8 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1848,101848,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1849,101849,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1850,101850,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1851,101851,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1852,101852,Can someone assist me? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1853,101853,Can someone assist me? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1854,101854,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1855,101855,Can someone assist me? Does Apple offer trade-in value for an MacBook Air X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1856,101856,Anyone having this issue? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1857,101857,Can someone assist me? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1858,101858,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 13 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1859,101859,Help please! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1860,101860,Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1861,101861,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1862,101862,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 11 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1863,101863,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1864,101864,Anyone having this issue? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1865,101865,"Hey @AppleSupport, Can I return an Apple Watch bought online to a physical Apple Store within 14 days?","Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1866,101866,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone 11 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1867,101867,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1868,101868,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1869,101869,Need help ASAP! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1870,101870,Need help ASAP! Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1871,101871,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1872,101872,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1873,101873,Question for @AppleSupport: Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1874,101874,Can someone assist me? How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1875,101875,Help please! Does Apple offer trade-in value for an Apple Watch Series 8 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1876,101876,Can someone assist me? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1877,101877,@AppleSupport Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1878,101878,@AppleSupport Does Apple offer trade-in value for an iPhone SE X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1879,101879,@AppleSupport Does Apple offer trade-in value for an iPhone SE X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1880,101880,Anyone having this issue? Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1881,101881,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1882,101882,Anyone having this issue? Does Apple offer trade-in value for an iPhone SE X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1883,101883,@AppleSupport How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1884,101884,@AppleSupport Does Apple offer trade-in value for an iPhone 12 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1885,101885,Can someone assist me? How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1886,101886,Question for @AppleSupport: Does Apple offer trade-in value for an Apple Watch Series 8 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1887,101887,Help please! How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1888,101888,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1889,101889,Question for @AppleSupport: Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1890,101890,@AppleSupport Does Apple offer trade-in value for an iPhone 13 X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1891,101891,Help please! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
1892,101892,"Hey @AppleSupport, How do I check if my MacBook Pro is still covered under the standard one-year warranty?",You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1893,101893,Question for @AppleSupport: How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1894,101894,Question for @AppleSupport: Does Apple offer trade-in value for an iPhone SE X in good condition with minor scratches?,Yes! You can check your estimated trade-in value online at https://apple.com/shop/trade-in or bring it into any Apple Store for immediate credit toward a new device.,GENERAL_OTHER
1895,101895,Need help ASAP! How do I make an appointment at the Genius Bar to get my battery checked?,"You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1896,101896,How do I check if my MacBook Pro is still covered under the standard one-year warranty?,You can verify your service and support coverage by entering your device serial number at https://checkcoverage.apple.com,GENERAL_OTHER
1897,101897,"Hey @AppleSupport, How do I make an appointment at the Genius Bar to get my battery checked?","You can easily book a Genius Bar appointment using the Apple Support app on your device, or online at https://apple.com/retail/geniusbar",GENERAL_OTHER
1898,101898,Need help ASAP! Can I return an Apple Watch bought online to a physical Apple Store within 14 days?,"Yes, items purchased directly from Apple.com can be returned to any physical Apple Retail Store within 14 days of receipt with the original packaging and receipt.",GENERAL_OTHER
